    #,     Theta,  TwoTheta, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,    Temp1,    Temp2,      ch5,      ch6,      ch7,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,  keith_I,  keith_V,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,   gkadc1,   gkadc2,     kpow
  501,     2.505,      5.01,      226,   263836,   1.0000,    22825,      184,     0000, 0.00085659273,        0,        0,      226,   132061,   131312,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  502,      2.51,      5.02,      254,   263868,   1.0000,    22827,      183,     0000, 0.00096260251,        0,        0,      254,   132053,   131379,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  503,     2.515,      5.03,      228,   264001,   1.0000,    22837,      183,     0000, 0.00086363309,        0,        0,      228,   132055,   131462,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  504,      2.52,      5.04,      187,   264199,   1.0000,    22847,      184,     0000, 0.0007077998,        0,        0,      187,   132080,   131577,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  505,     2.525,      5.05,      192,   264194,   1.0000,    22853,      184,     0000, 0.00072673868,        0,        0,      192,   132154,   131686,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  506,      2.53,      5.06,      224,   264173,   1.0000,    22858,      184,     0000, 0.0008479292,        0,        0,      224,   132100,   131769,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  507,     2.535,      5.07,      201,   264215,   1.0000,    22868,      185,     0000, 0.00076074409,        0,        0,      201,   132086,   131707,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  508,      2.54,      5.08,      202,   264182,   1.0000,    22865,      185,     0000, 0.00076462439,        0,        0,      202,   132130,   131656,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  509,     2.545,      5.09,      196,   264221,   1.0000,    22863,      185,     0000, 0.00074180326,        0,        0,      196,   132158,   131668,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  510,      2.55,       5.1,      190,   263887,   1.0000,    22859,      185,     0000, 0.00072000515,        0,        0,      190,   132131,   131616,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  511,     2.555,      5.11,      191,   263774,   1.0000,    22844,      185,     0000, 0.00072410473,        0,        0,      191,   132003,   131525,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  512,      2.56,      5.12,      189,   263527,   1.0000,    22824,      186,     0000, 0.00071719406,        0,        0,      189,   131937,   131422,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  513,     2.565,      5.13,      215,   263586,   1.0000,    22808,      187,     0000, 0.00081567306,        0,        0,      215,   131826,   131406,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  514,      2.57,      5.14,      194,   263634,   1.0000,    22801,      185,     0000, 0.00073586867,        0,        0,      194,   131806,   131396,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  515,     2.575,      5.15,      197,   263763,   1.0000,    22812,      186,     0000, 0.00074688262,        0,        0,      197,   131925,   131351,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  516,      2.58,      5.16,      179,   263997,   1.0000,    22825,      186,     0000, 0.00067803801,        0,        0,      179,   131947,   131480,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  517,     2.585,      5.17,      192,   264191,   1.0000,    22844,      185,     0000, 0.00072674694,        0,        0,      192,   132017,   131617,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  518,      2.59,      5.18,      151,   264338,   1.0000,    22863,      187,     0000, 0.00057123834,        0,        0,      151,   132093,   131732,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  519,     2.595,      5.19,      183,   264255,   1.0000,    22871,      186,     0000, 0.00069251291,        0,        0,      183,   132090,   131889,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  520,       2.6,       5.2,      156,   264195,   1.0000,    22864,      185,     0000, 0.00059047295,        0,        0,      156,   132040,   131878,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  521,     2.605,      5.21,      191,   264019,   1.0000,    22860,      184,     0000, 0.00072343278,        0,        0,      191,   131974,   131848,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  522,      2.61,      5.22,      185,   263762,   1.0000,    22847,      184,     0000, 0.00070138989,        0,        0,      185,   131914,   131666,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  523,     2.615,      5.23,      150,   263519,   1.0000,    22823,      183,     0000, 0.00056921892,        0,        0,      150,   131791,   131566,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  524,      2.62,      5.24,      173,   263485,   1.0000,    22807,      183,     0000, 0.00065658387,        0,        0,      173,   131712,   131485,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  525,     2.625,      5.25,      171,   263468,   1.0000,    22803,      184,     0000, 0.00064903518,        0,        0,      171,   131737,   131427,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  526,      2.63,      5.26,      150,   263544,   1.0000,    22796,      184,     0000, 0.00056916492,        0,        0,      151,   131803,   131302,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  527,     2.635,      5.27,      162,   263643,   1.0000,    22804,      183,     0000, 0.00061446729,        0,        0,      164,   131914,   131234,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  528,      2.64,      5.28,      176,   263750,   1.0000,    22817,      183,     0000, 0.00066729858,        0,        0,      176,   131921,   131315,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  529,     2.645,      5.29,      161,   263959,   1.0000,    22830,      183,     0000, 0.00060994321,        0,        0,      162,   131910,   131513,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  530,      2.65,       5.3,      153,   264094,   1.0000,    22843,      182,     0000, 0.00057933917,        0,        0,      153,   131980,   131598,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  531,     2.655,      5.31,      154,   264081,   1.0000,    22848,      183,     0000, 0.00058315441,        0,        0,      154,   132120,   131581,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  532,      2.66,      5.32,      129,   264132,   1.0000,    22846,      183,     0000, 0.00048839217,        0,        0,      129,   132121,   131591,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  533,     2.665,      5.33,      150,   264016,   1.0000,    22841,      184,     0000, 0.00056814739,        0,        0,      150,   132152,   131551,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  534,      2.67,      5.34,      150,   263789,   1.0000,    22829,      184,     0000, 0.0005686363,        0,        0,      150,   132123,   131496,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  535,     2.675,      5.35,      137,   263580,   1.0000,    22820,      185,     0000, 0.00051976629,        0,        0,      138,   131996,   131398,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  536,      2.68,      5.36,      152,   263430,   1.0000,    22801,      185,     0000, 0.00057700338,        0,        0,      152,   131901,   131286,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  537,     2.685,      5.37,      154,   263353,   1.0000,    22790,      186,     0000, 0.00058476645,        0,        0,      154,   131801,   131282,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  538,      2.69,      5.38,      140,   263360,   1.0000,    22788,      185,     0000, 0.00053159174,        0,        0,      140,   131686,   131318,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  539,     2.695,      5.39,      124,   263364,   1.0000,    22791,      185,     0000, 0.00047083124,        0,        0,      124,   131765,   131205,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  540,       2.7,       5.4,      149,   263485,   1.0000,    22794,      186,     0000, 0.00056549709,        0,        0,      149,   131729,   131258,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  541,     2.705,      5.41,      147,   263650,   1.0000,    22799,      184,     0000, 0.00055755737,        0,        0,      147,   131799,   131325,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  542,      2.71,      5.42,      132,   263869,   1.0000,    22811,      185,     0000, 0.00050024823,        0,        0,      132,   131913,   131392,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  543,     2.715,      5.43,      133,   264127,   1.0000,    22830,      186,     0000, 0.00050354564,        0,        0,      133,   132081,   131416,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  544,      2.72,      5.44,      137,   264037,   1.0000,    22849,      185,     0000, 0.00051886667,        0,        0,      137,   132153,   131543,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  545,     2.725,      5.45,      116,   264035,   1.0000,    22849,      185,     0000, 0.00043933569,        0,        0,      116,   132161,   131506,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  546,      2.73,      5.46,      129,   263792,   1.0000,    22844,      185,     0000, 0.00048902165,        0,        0,      129,   131958,   131685,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  547,     2.735,      5.47,      101,   263695,   1.0000,    22834,      184,     0000, 0.00038301826,        0,        0,      101,   131827,   131672,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  548,      2.74,      5.48,      106,   263508,   1.0000,    22820,      184,     0000, 0.00040226483,        0,        0,      107,   131885,   131427,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  549,     2.745,      5.49,      124,   263413,   1.0000,    22802,      184,     0000, 0.00047074366,        0,        0,      124,   131860,   131311,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  550,      2.75,       5.5,      115,   263437,   1.0000,    22792,      183,     0000, 0.00043653701,        0,        0,      115,   131789,   131279,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  551,     2.755,      5.51,      112,   263240,   1.0000,    22786,      183,     0000, 0.00042546725,        0,        0,      112,   131690,   131317,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  552,      2.76,      5.52,      106,   263238,   1.0000,    22786,      184,     0000, 0.00040267742,        0,        0,      106,   131544,   131360,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  553,     2.765,      5.53,      114,   263257,   1.0000,    22780,      183,     0000, 0.00043303692,        0,        0,      114,   131522,   131335,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  554,      2.77,      5.54,      102,   263461,   1.0000,    22781,      183,     0000, 0.00038715408,        0,        0,      102,   131642,   131263,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  555,     2.775,      5.55,      116,   263799,   1.0000,    22804,      183,     0000, 0.00043972873,        0,        0,      116,   131821,   131358,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  556,      2.78,      5.56,      127,   263807,   1.0000,    22822,      183,     0000, 0.00048141255,        0,        0,      127,   131846,   131574,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  557,     2.785,      5.57,      100,   263826,   1.0000,    22829,      183,     0000, 0.0003790377,        0,        0,      100,   131830,   131633,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  558,      2.79,      5.58,       97,   263835,   1.0000,    22829,      182,     0000, 0.00036765403,        0,        0,       97,   131864,   131579,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  559,     2.795,      5.59,      113,   263642,   1.0000,    22825,      182,     0000, 0.00042861153,        0,        0,      113,   131938,   131523,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  560,       2.8,       5.6,       97,   263546,   1.0000,    22814,      182,     0000, 0.00036805719,        0,        0,       97,   131823,   131459,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  561,     2.805,      5.61,      100,   263189,   1.0000,    22806,      183,     0000, 0.00037995509,        0,        0,      100,   131685,   131446,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  562,      2.81,      5.62,      106,   263091,   1.0000,    22789,      182,     0000, 0.00040290242,        0,        0,      106,   131538,   131334,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  563,     2.815,      5.63,       93,   262999,   1.0000,    22782,      181,     0000, 0.00035361351,        0,        0,       93,   131523,   131245,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  564,      2.82,      5.64,       87,   263029,   1.0000,    22772,      181,     0000, 0.00033076201,        0,        0,       87,   131444,   131264,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  565,     2.825,      5.65,       88,   263087,   1.0000,    22774,      181,     0000, 0.00033449011,        0,        0,       88,   131575,   131181,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  566,      2.83,      5.66,       88,   263296,   1.0000,    22778,      182,     0000, 0.0003342246,        0,        0,       88,   131666,   131089,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  567,     2.835,      5.67,       84,   263418,   1.0000,    22777,      182,     0000, 0.00031888481,        0,        0,       84,   131660,   131252,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  568,      2.84,      5.68,       70,   263667,   1.0000,    22799,      182,     0000, 0.00026548639,        0,        0,       70,   131735,   131371,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  569,     2.845,      5.69,       86,   263597,   1.0000,    22818,      183,     0000, 0.00032625561,        0,        0,       86,   131767,   131484,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  570,      2.85,       5.7,       75,   263680,   1.0000,    22811,      183,     0000, 0.00028443568,        0,        0,       75,   131719,   131586,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  571,     2.855,      5.71,       80,   263580,   1.0000,    22803,      182,     0000, 0.00030351316,        0,        0,       80,   131736,   131608,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  572,      2.86,      5.72,       83,   263482,   1.0000,    22808,      182,     0000, 0.00031501203,        0,        0,       83,   131776,   131513,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  573,     2.865,      5.73,       90,   263306,   1.0000,    22796,      183,     0000, 0.00034180763,        0,        0,       90,   131749,   131358,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  574,      2.87,      5.74,       79,   263085,   1.0000,    22782,      182,     0000, 0.00030028318,        0,        0,       79,   131705,   131216,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  575,     2.875,      5.75,       72,   262986,   1.0000,    22774,      182,     0000, 0.00027377883,        0,        0,       72,   131553,   131190,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  576,      2.88,      5.76,       78,   263028,   1.0000,    22770,      183,     0000, 0.00029654638,        0,        0,       78,   131548,   131138,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  577,     2.885,      5.77,       92,   262991,   1.0000,    22765,      181,     0000, 0.00034982186,        0,        0,       93,   131397,   131296,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  578,      2.89,      5.78,       87,   263106,   1.0000,    22765,      182,     0000, 0.00033066521,        0,        0,       87,   131536,   131135,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  579,     2.895,      5.79,       73,   263233,   1.0000,    22780,      184,     0000, 0.00027732085,        0,        0,       73,   131606,   131148,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  580,       2.9,       5.8,       90,   263428,   1.0000,    22789,      183,     0000, 0.00034164933,        0,        0,       90,   131684,   131192,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
